,dataset,cv,sample,comp,label,ten_fold
23072,hcp,2,36,195,0,5
23073,hcp,2,36,196,0,5
23074,hcp,2,36,197,0,5
23075,hcp,2,36,198,0,5
23076,hcp,2,36,199,0,5
23077,hcp,2,36,200,0,5
23078,hcp,2,36,201,0,5
23079,hcp,2,36,202,0,5
23080,hcp,2,36,203,0,5
23081,hcp,2,36,204,0,5
23082,hcp,2,36,205,0,5
23083,hcp,2,36,206,0,5
23084,hcp,2,36,207,0,5
23085,hcp,2,36,208,0,5
23086,hcp,2,36,209,0,5
23087,hcp,2,36,210,0,5
23088,hcp,2,36,211,0,5
23089,hcp,2,36,212,0,5
23090,hcp,2,36,213,0,5
23091,hcp,2,36,214,0,5
23092,hcp,2,36,215,0,5
23093,hcp,2,36,216,0,5
23094,hcp,2,36,217,0,5
23095,hcp,2,36,218,0,5
23096,hcp,2,36,219,0,5
23097,hcp,2,36,220,0,5
23098,hcp,2,36,221,0,5
23099,hcp,2,36,222,0,5
23100,hcp,2,36,223,0,5
23101,hcp,2,36,224,0,5
23102,hcp,2,36,225,0,5
23103,hcp,2,36,226,0,5
23104,hcp,2,36,227,0,5
23105,hcp,2,36,228,0,5
23106,hcp,2,36,229,0,5
23107,hcp,2,36,230,0,5
23108,hcp,2,36,231,0,5
23109,hcp,2,36,232,0,5
23110,hcp,2,36,233,0,5
23111,hcp,2,36,234,0,5
23112,hcp,2,36,235,0,5
23113,hcp,2,36,236,0,5
23114,hcp,2,36,237,0,5
23115,hcp,2,36,238,0,5
23116,hcp,2,36,239,0,5
23117,hcp,2,36,240,0,5
23118,hcp,2,36,241,0,5
23119,hcp,2,36,242,0,5
23120,hcp,2,36,243,0,5
23121,hcp,2,36,244,0,5
23122,hcp,2,36,245,0,5
23123,hcp,2,36,246,0,5
23124,hcp,2,36,247,0,5
23125,hcp,2,37,1,0,6
23126,hcp,2,37,2,0,6
23127,hcp,2,37,3,0,6
23128,hcp,2,37,4,0,6
23129,hcp,2,37,5,0,6
23130,hcp,2,37,6,0,6
23131,hcp,2,37,7,0,6
23132,hcp,2,37,8,0,6
23133,hcp,2,37,9,0,6
23134,hcp,2,37,10,0,6
23135,hcp,2,37,11,0,6
23136,hcp,2,37,12,0,6
23137,hcp,2,37,13,0,6
23138,hcp,2,37,14,0,6
23139,hcp,2,37,15,0,6
23140,hcp,2,37,16,1,6
23141,hcp,2,37,17,0,6
23142,hcp,2,37,18,0,6
23143,hcp,2,37,19,0,6
23144,hcp,2,37,20,0,6
23145,hcp,2,37,21,0,6
23146,hcp,2,37,22,0,6
23147,hcp,2,37,23,0,6
23148,hcp,2,37,24,0,6
23149,hcp,2,37,25,0,6
23150,hcp,2,37,26,0,6
23151,hcp,2,37,27,1,6
23152,hcp,2,37,28,1,6
23153,hcp,2,37,29,0,6
23154,hcp,2,37,30,0,6
23155,hcp,2,37,31,1,6
23156,hcp,2,37,32,0,6
23157,hcp,2,37,33,0,6
23158,hcp,2,37,34,0,6
23159,hcp,2,37,35,0,6
23160,hcp,2,37,36,0,6
23161,hcp,2,37,37,0,6
23162,hcp,2,37,38,0,6
23163,hcp,2,37,39,0,6
23164,hcp,2,37,40,0,6
23165,hcp,2,37,41,0,6
23166,hcp,2,37,42,1,6
23167,hcp,2,37,43,0,6
23168,hcp,2,37,44,0,6
23169,hcp,2,37,45,1,6
23170,hcp,2,37,46,0,6
23171,hcp,2,37,47,0,6
23172,hcp,2,37,48,1,6
23173,hcp,2,37,49,1,6
23174,hcp,2,37,50,0,6
23175,hcp,2,37,51,1,6
23176,hcp,2,37,52,1,6
23177,hcp,2,37,53,0,6
23178,hcp,2,37,54,0,6
23179,hcp,2,37,55,1,6
23180,hcp,2,37,56,0,6
23181,hcp,2,37,57,1,6
23182,hcp,2,37,58,1,6
23183,hcp,2,37,59,1,6
23184,hcp,2,37,60,0,6
23185,hcp,2,37,61,1,6
23186,hcp,2,37,62,0,6
23187,hcp,2,37,63,0,6
23188,hcp,2,37,64,0,6
23189,hcp,2,37,65,0,6
23190,hcp,2,37,66,0,6
23191,hcp,2,37,67,0,6
23192,hcp,2,37,68,0,6
23193,hcp,2,37,69,0,6
23194,hcp,2,37,70,0,6
23195,hcp,2,37,71,0,6
23196,hcp,2,37,72,0,6
23197,hcp,2,37,73,0,6
23198,hcp,2,37,74,1,6
23199,hcp,2,37,75,0,6
23200,hcp,2,37,76,0,6
23201,hcp,2,37,77,0,6
23202,hcp,2,37,78,0,6
23203,hcp,2,37,79,0,6
23204,hcp,2,37,80,1,6
23205,hcp,2,37,81,0,6
23206,hcp,2,37,82,1,6
23207,hcp,2,37,83,0,6
23208,hcp,2,37,84,1,6
23209,hcp,2,37,85,1,6
23210,hcp,2,37,86,0,6
23211,hcp,2,37,87,0,6
23212,hcp,2,37,88,0,6
23213,hcp,2,37,89,0,6
23214,hcp,2,37,90,0,6
23215,hcp,2,37,91,0,6
23216,hcp,2,37,92,0,6
23217,hcp,2,37,93,0,6
23218,hcp,2,37,94,0,6
23219,hcp,2,37,95,0,6
23220,hcp,2,37,96,0,6
23221,hcp,2,37,97,0,6
23222,hcp,2,37,98,0,6
23223,hcp,2,37,99,0,6
23224,hcp,2,37,100,0,6
23225,hcp,2,37,101,0,6
23226,hcp,2,37,102,0,6
23227,hcp,2,37,103,0,6
23228,hcp,2,37,104,0,6
23229,hcp,2,37,105,0,6
23230,hcp,2,37,106,0,6
23231,hcp,2,37,107,0,6
23232,hcp,2,37,108,0,6
23233,hcp,2,37,109,0,6
23234,hcp,2,37,110,0,6
23235,hcp,2,37,111,0,6
23236,hcp,2,37,112,0,6
23237,hcp,2,37,113,0,6
23238,hcp,2,37,114,0,6
23239,hcp,2,37,115,0,6
23240,hcp,2,37,116,0,6
23241,hcp,2,37,117,0,6
23242,hcp,2,37,118,0,6
23243,hcp,2,37,119,0,6
23244,hcp,2,37,120,0,6
23245,hcp,2,37,121,0,6
23246,hcp,2,37,122,0,6
23247,hcp,2,37,123,1,6
23248,hcp,2,37,124,0,6
23249,hcp,2,37,125,0,6
23250,hcp,2,37,126,0,6
23251,hcp,2,37,127,0,6
23252,hcp,2,37,128,0,6
23253,hcp,2,37,129,0,6
23254,hcp,2,37,130,0,6
23255,hcp,2,37,131,0,6
23256,hcp,2,37,132,0,6
23257,hcp,2,37,133,0,6
23258,hcp,2,37,134,0,6
23259,hcp,2,37,135,0,6
23260,hcp,2,37,136,0,6
23261,hcp,2,37,137,0,6
23262,hcp,2,37,138,0,6
23263,hcp,2,37,139,0,6
23264,hcp,2,37,140,0,6
23265,hcp,2,37,141,0,6
23266,hcp,2,37,142,0,6
23267,hcp,2,37,143,0,6
23268,hcp,2,37,144,0,6
23269,hcp,2,37,145,0,6
23270,hcp,2,37,146,0,6
23271,hcp,2,37,147,0,6
23272,hcp,2,37,148,0,6
23273,hcp,2,37,149,0,6
23274,hcp,2,37,150,0,6
23275,hcp,2,37,151,0,6
23276,hcp,2,37,152,0,6
23277,hcp,2,37,153,0,6
23278,hcp,2,37,154,0,6
23279,hcp,2,37,155,0,6
23280,hcp,2,37,156,0,6
23281,hcp,2,37,157,0,6
23282,hcp,2,37,158,0,6
23283,hcp,2,37,159,0,6
23284,hcp,2,37,160,0,6
23285,hcp,2,37,161,0,6
23286,hcp,2,37,162,0,6
23287,hcp,2,37,163,0,6
23288,hcp,2,37,164,0,6
23289,hcp,2,37,165,0,6
23290,hcp,2,37,166,0,6
23291,hcp,2,37,167,0,6
23292,hcp,2,37,168,0,6
23293,hcp,2,37,169,0,6
23294,hcp,2,37,170,0,6
23295,hcp,2,37,171,0,6
23296,hcp,2,37,172,0,6
23297,hcp,2,37,173,0,6
23298,hcp,2,37,174,0,6
23299,hcp,2,37,175,0,6
23300,hcp,2,37,176,0,6
23301,hcp,2,37,177,0,6
23302,hcp,2,37,178,0,6
23303,hcp,2,37,179,0,6
23304,hcp,2,37,180,0,6
23305,hcp,2,37,181,0,6
23306,hcp,2,37,182,0,6
23307,hcp,2,37,183,0,6
23308,hcp,2,37,184,0,6
23309,hcp,2,37,185,0,6
23310,hcp,2,37,186,0,6
23311,hcp,2,37,187,0,6
23312,hcp,2,37,188,0,6
23313,hcp,2,37,189,0,6
23314,hcp,2,37,190,0,6
23315,hcp,2,37,191,0,6
23316,hcp,2,37,192,0,6
23317,hcp,2,37,193,0,6
23318,hcp,2,37,194,0,6
23319,hcp,2,37,195,0,6
23320,hcp,2,37,196,0,6
23321,hcp,2,37,197,0,6
23322,hcp,2,37,198,0,6
23323,hcp,2,37,199,0,6
23324,hcp,2,37,200,0,6
23325,hcp,2,37,201,0,6
23326,hcp,2,37,202,0,6
23327,hcp,2,37,203,0,6
23328,hcp,2,37,204,0,6
23329,hcp,2,37,205,0,6
23330,hcp,2,37,206,0,6
23331,hcp,2,37,207,0,6
23332,hcp,2,37,208,0,6
23333,hcp,2,37,209,0,6
23334,hcp,2,37,210,0,6
23335,hcp,2,37,211,0,6
23336,hcp,2,37,212,0,6
23337,hcp,2,37,213,0,6
23338,hcp,2,37,214,0,6
23339,hcp,2,37,215,0,6
23340,hcp,2,37,216,0,6
23341,hcp,2,37,217,0,6
23342,hcp,2,37,218,0,6
23343,hcp,2,37,219,0,6
23344,hcp,2,37,220,0,6
23345,hcp,2,37,221,0,6
23346,hcp,2,37,222,0,6
23347,hcp,2,37,223,0,6
23348,hcp,2,37,224,0,6
23349,hcp,2,37,225,0,6
23350,hcp,2,37,226,0,6
23351,hcp,2,37,227,0,6
23352,hcp,2,37,228,0,6
23353,hcp,2,37,229,0,6
23354,hcp,2,37,230,0,6
23355,hcp,2,37,231,0,6
23356,hcp,2,37,232,0,6
23357,hcp,2,37,233,0,6
23358,hcp,2,37,234,0,6
23359,hcp,2,37,235,0,6
23360,hcp,2,37,236,0,6
23361,hcp,2,37,237,0,6
23362,hcp,2,37,238,0,6
23363,hcp,2,37,239,0,6
23364,hcp,2,37,240,0,6
23365,hcp,2,37,241,0,6
23366,hcp,2,37,242,0,6
23367,hcp,2,37,243,0,6
23368,hcp,2,37,244,0,6
23369,hcp,2,37,245,0,6
23370,hcp,2,37,246,0,6
23371,hcp,2,37,247,0,6
23372,hcp,2,37,248,0,6
23373,hcp,2,37,249,0,6
23374,hcp,2,37,250,0,6
23375,hcp,2,38,1,0,5
23376,hcp,2,38,2,0,5
23377,hcp,2,38,3,0,5
23378,hcp,2,38,4,0,5
23379,hcp,2,38,5,0,5
23380,hcp,2,38,6,0,5
23381,hcp,2,38,7,0,5
23382,hcp,2,38,8,0,5
23383,hcp,2,38,9,0,5
23384,hcp,2,38,10,0,5
23385,hcp,2,38,11,0,5
23386,hcp,2,38,12,0,5
23387,hcp,2,38,13,0,5
23388,hcp,2,38,14,0,5
23389,hcp,2,38,15,0,5
23390,hcp,2,38,16,0,5
23391,hcp,2,38,17,0,5
23392,hcp,2,38,18,0,5
23393,hcp,2,38,19,0,5
23394,hcp,2,38,20,0,5
23395,hcp,2,38,21,0,5
23396,hcp,2,38,22,0,5
23397,hcp,2,38,23,0,5
23398,hcp,2,38,24,0,5
23399,hcp,2,38,25,0,5
23400,hcp,2,38,26,0,5
23401,hcp,2,38,27,0,5
23402,hcp,2,38,28,0,5
23403,hcp,2,38,29,0,5
23404,hcp,2,38,30,1,5
23405,hcp,2,38,31,0,5
23406,hcp,2,38,32,0,5
23407,hcp,2,38,33,0,5
23408,hcp,2,38,34,0,5
23409,hcp,2,38,35,0,5
23410,hcp,2,38,36,1,5
23411,hcp,2,38,37,1,5
23412,hcp,2,38,38,0,5
23413,hcp,2,38,39,1,5
23414,hcp,2,38,40,0,5
23415,hcp,2,38,41,0,5
23416,hcp,2,38,42,0,5
23417,hcp,2,38,43,0,5
23418,hcp,2,38,44,0,5
23419,hcp,2,38,45,0,5
23420,hcp,2,38,46,1,5
23421,hcp,2,38,47,0,5
23422,hcp,2,38,48,0,5
23423,hcp,2,38,49,1,5
23424,hcp,2,38,50,0,5
23425,hcp,2,38,51,0,5
23426,hcp,2,38,52,0,5
23427,hcp,2,38,53,0,5
23428,hcp,2,38,54,0,5
23429,hcp,2,38,55,0,5
23430,hcp,2,38,56,0,5
23431,hcp,2,38,57,0,5
23432,hcp,2,38,58,0,5
23433,hcp,2,38,59,0,5
23434,hcp,2,38,60,0,5
23435,hcp,2,38,61,0,5
23436,hcp,2,38,62,1,5
23437,hcp,2,38,63,0,5
23438,hcp,2,38,64,0,5
23439,hcp,2,38,65,0,5
23440,hcp,2,38,66,0,5
23441,hcp,2,38,67,1,5
23442,hcp,2,38,68,0,5
23443,hcp,2,38,69,1,5
23444,hcp,2,38,70,0,5
23445,hcp,2,38,71,0,5
23446,hcp,2,38,72,0,5
23447,hcp,2,38,73,1,5
23448,hcp,2,38,74,0,5
23449,hcp,2,38,75,0,5
23450,hcp,2,38,76,0,5
23451,hcp,2,38,77,0,5
23452,hcp,2,38,78,0,5
23453,hcp,2,38,79,0,5
23454,hcp,2,38,80,0,5
23455,hcp,2,38,81,1,5
23456,hcp,2,38,82,0,5
23457,hcp,2,38,83,0,5
23458,hcp,2,38,84,0,5
23459,hcp,2,38,85,0,5
23460,hcp,2,38,86,1,5
23461,hcp,2,38,87,0,5
23462,hcp,2,38,88,0,5
23463,hcp,2,38,89,0,5
23464,hcp,2,38,90,0,5
23465,hcp,2,38,91,0,5
23466,hcp,2,38,92,1,5
23467,hcp,2,38,93,0,5
23468,hcp,2,38,94,0,5
23469,hcp,2,38,95,0,5
23470,hcp,2,38,96,0,5
23471,hcp,2,38,97,0,5
23472,hcp,2,38,98,0,5
23473,hcp,2,38,99,0,5
23474,hcp,2,38,100,0,5
23475,hcp,2,38,101,0,5
23476,hcp,2,38,102,0,5
23477,hcp,2,38,103,0,5
23478,hcp,2,38,104,0,5
23479,hcp,2,38,105,0,5
23480,hcp,2,38,106,0,5
23481,hcp,2,38,107,0,5
23482,hcp,2,38,108,0,5
23483,hcp,2,38,109,0,5
23484,hcp,2,38,110,0,5
23485,hcp,2,38,111,0,5
23486,hcp,2,38,112,0,5
23487,hcp,2,38,113,0,5
23488,hcp,2,38,114,0,5
23489,hcp,2,38,115,0,5
23490,hcp,2,38,116,0,5
23491,hcp,2,38,117,0,5
23492,hcp,2,38,118,0,5
23493,hcp,2,38,119,0,5
23494,hcp,2,38,120,0,5
23495,hcp,2,38,121,0,5
23496,hcp,2,38,122,0,5
23497,hcp,2,38,123,0,5
23498,hcp,2,38,124,0,5
23499,hcp,2,38,125,0,5
23500,hcp,2,38,126,0,5
23501,hcp,2,38,127,0,5
23502,hcp,2,38,128,0,5
23503,hcp,2,38,129,0,5
23504,hcp,2,38,130,0,5
23505,hcp,2,38,131,0,5
23506,hcp,2,38,132,0,5
23507,hcp,2,38,133,0,5
23508,hcp,2,38,134,0,5
23509,hcp,2,38,135,0,5
23510,hcp,2,38,136,0,5
23511,hcp,2,38,137,0,5
23512,hcp,2,38,138,0,5
23513,hcp,2,38,139,0,5
23514,hcp,2,38,140,0,5
23515,hcp,2,38,141,0,5
23516,hcp,2,38,142,1,5
23517,hcp,2,38,143,0,5
23518,hcp,2,38,144,0,5
23519,hcp,2,38,145,0,5
23520,hcp,2,38,146,0,5
23521,hcp,2,38,147,0,5
23522,hcp,2,38,148,0,5
23523,hcp,2,38,149,0,5
23524,hcp,2,38,150,0,5
23525,hcp,2,38,151,0,5
23526,hcp,2,38,152,0,5
23527,hcp,2,38,153,0,5
23528,hcp,2,38,154,0,5
23529,hcp,2,38,155,0,5
23530,hcp,2,38,156,0,5
23531,hcp,2,38,157,0,5
23532,hcp,2,38,158,0,5
23533,hcp,2,38,159,0,5
23534,hcp,2,38,160,0,5
23535,hcp,2,38,161,0,5
23536,hcp,2,38,162,0,5
23537,hcp,2,38,163,0,5
23538,hcp,2,38,164,0,5
23539,hcp,2,38,165,0,5
23540,hcp,2,38,166,0,5
23541,hcp,2,38,167,0,5
23542,hcp,2,38,168,0,5
23543,hcp,2,38,169,0,5
23544,hcp,2,38,170,0,5
23545,hcp,2,38,171,0,5
23546,hcp,2,38,172,0,5
23547,hcp,2,38,173,0,5
23548,hcp,2,38,174,0,5
23549,hcp,2,38,175,0,5
23550,hcp,2,38,176,0,5
23551,hcp,2,38,177,0,5
23552,hcp,2,38,178,0,5
23553,hcp,2,38,179,0,5
23554,hcp,2,38,180,0,5
23555,hcp,2,38,181,0,5
23556,hcp,2,38,182,0,5
23557,hcp,2,38,183,0,5
23558,hcp,2,38,184,0,5
23559,hcp,2,38,185,0,5
23560,hcp,2,38,186,0,5
23561,hcp,2,38,187,0,5
23562,hcp,2,38,188,0,5
23563,hcp,2,38,189,0,5
23564,hcp,2,38,190,0,5
23565,hcp,2,38,191,0,5
23566,hcp,2,38,192,0,5
23567,hcp,2,38,193,0,5
23568,hcp,2,38,194,0,5
23569,hcp,2,38,195,0,5
23570,hcp,2,38,196,0,5
23571,hcp,2,38,197,0,5
23572,hcp,2,38,198,0,5
23573,hcp,2,38,199,0,5
23574,hcp,2,38,200,0,5
23575,hcp,2,38,201,0,5
23576,hcp,2,38,202,0,5
23577,hcp,2,38,203,0,5
23578,hcp,2,38,204,0,5
23579,hcp,2,38,205,0,5
23580,hcp,2,38,206,0,5
23581,hcp,2,38,207,0,5
23582,hcp,2,38,208,0,5
23583,hcp,2,38,209,0,5
23584,hcp,2,38,210,0,5
23585,hcp,2,38,211,0,5
23586,hcp,2,38,212,0,5
23587,hcp,2,38,213,0,5
23588,hcp,2,38,214,0,5
23589,hcp,2,38,215,0,5
23590,hcp,2,38,216,0,5
23591,hcp,2,38,217,0,5
23592,hcp,2,38,218,0,5
23593,hcp,2,38,219,0,5
23594,hcp,2,38,220,0,5
23595,hcp,2,38,221,0,5
23596,hcp,2,38,222,0,5
23597,hcp,2,38,223,0,5
23598,hcp,2,38,224,0,5
23599,hcp,2,38,225,0,5
23600,hcp,2,38,226,0,5
23601,hcp,2,38,227,0,5
23602,hcp,2,38,228,0,5
23603,hcp,2,38,229,0,5
23604,hcp,2,38,230,0,5
23605,hcp,2,38,231,0,5
23606,hcp,2,38,232,0,5
23607,hcp,2,38,233,0,5
23608,hcp,2,38,234,0,5
23609,hcp,2,38,235,0,5
23610,hcp,2,38,236,0,5
23611,hcp,2,38,237,0,5
23612,hcp,2,38,238,0,5
23613,hcp,2,38,239,0,5
23614,hcp,2,38,240,0,5
23615,hcp,2,38,241,0,5
23616,hcp,2,38,242,0,5
23617,hcp,2,38,243,0,5
23618,hcp,2,38,244,0,5
23619,hcp,2,38,245,0,5
23620,hcp,2,38,246,0,5
23621,hcp,2,38,247,0,5
23622,hcp,2,38,248,0,5
23623,hcp,2,38,249,0,5
23624,hcp,2,38,250,0,5
23625,hcp,2,39,1,0,1
23626,hcp,2,39,2,0,1
23627,hcp,2,39,3,0,1
23628,hcp,2,39,4,0,1
23629,hcp,2,39,5,0,1
23630,hcp,2,39,6,0,1
23631,hcp,2,39,7,0,1
23632,hcp,2,39,8,0,1
23633,hcp,2,39,9,0,1
23634,hcp,2,39,10,0,1
23635,hcp,2,39,11,0,1
23636,hcp,2,39,12,0,1
23637,hcp,2,39,13,0,1
23638,hcp,2,39,14,0,1
23639,hcp,2,39,15,0,1
23640,hcp,2,39,16,1,1
23641,hcp,2,39,17,0,1
23642,hcp,2,39,18,0,1
23643,hcp,2,39,19,0,1
23644,hcp,2,39,20,0,1
23645,hcp,2,39,21,0,1
23646,hcp,2,39,22,1,1
23647,hcp,2,39,23,1,1
23648,hcp,2,39,24,1,1
23649,hcp,2,39,25,0,1
23650,hcp,2,39,26,1,1
23651,hcp,2,39,27,0,1
23652,hcp,2,39,28,0,1
23653,hcp,2,39,29,1,1
23654,hcp,2,39,30,0,1
23655,hcp,2,39,31,0,1
23656,hcp,2,39,32,0,1
23657,hcp,2,39,33,0,1
23658,hcp,2,39,34,0,1
23659,hcp,2,39,35,0,1
23660,hcp,2,39,36,1,1
23661,hcp,2,39,37,1,1
23662,hcp,2,39,38,0,1
23663,hcp,2,39,39,0,1
23664,hcp,2,39,40,0,1
23665,hcp,2,39,41,0,1
23666,hcp,2,39,42,0,1
23667,hcp,2,39,43,0,1
23668,hcp,2,39,44,0,1
23669,hcp,2,39,45,0,1
23670,hcp,2,39,46,0,1
23671,hcp,2,39,47,0,1
23672,hcp,2,39,48,0,1
23673,hcp,2,39,49,1,1
23674,hcp,2,39,50,1,1
23675,hcp,2,39,51,0,1
23676,hcp,2,39,52,0,1
23677,hcp,2,39,53,0,1
23678,hcp,2,39,54,1,1
23679,hcp,2,39,55,0,1
23680,hcp,2,39,56,1,1
23681,hcp,2,39,57,1,1
23682,hcp,2,39,58,1,1
23683,hcp,2,39,59,0,1
23684,hcp,2,39,60,0,1
23685,hcp,2,39,61,1,1
23686,hcp,2,39,62,0,1
23687,hcp,2,39,63,0,1
23688,hcp,2,39,64,0,1
23689,hcp,2,39,65,0,1
23690,hcp,2,39,66,0,1
23691,hcp,2,39,67,0,1
23692,hcp,2,39,68,0,1
23693,hcp,2,39,69,0,1
23694,hcp,2,39,70,1,1
23695,hcp,2,39,71,0,1
23696,hcp,2,39,72,0,1
23697,hcp,2,39,73,0,1
23698,hcp,2,39,74,0,1
23699,hcp,2,39,75,1,1
23700,hcp,2,39,76,0,1
23701,hcp,2,39,77,0,1
23702,hcp,2,39,78,1,1
23703,hcp,2,39,79,1,1
23704,hcp,2,39,80,0,1
23705,hcp,2,39,81,0,1
23706,hcp,2,39,82,0,1
23707,hcp,2,39,83,1,1
23708,hcp,2,39,84,0,1
23709,hcp,2,39,85,0,1
23710,hcp,2,39,86,0,1
23711,hcp,2,39,87,1,1
23712,hcp,2,39,88,0,1
23713,hcp,2,39,89,0,1
23714,hcp,2,39,90,0,1
23715,hcp,2,39,91,0,1
23716,hcp,2,39,92,0,1
23717,hcp,2,39,93,0,1
23718,hcp,2,39,94,0,1
23719,hcp,2,39,95,0,1
23720,hcp,2,39,96,0,1
23721,hcp,2,39,97,0,1
23722,hcp,2,39,98,0,1
23723,hcp,2,39,99,1,1
23724,hcp,2,39,100,0,1
23725,hcp,2,39,101,0,1
23726,hcp,2,39,102,0,1
23727,hcp,2,39,103,0,1
23728,hcp,2,39,104,0,1
23729,hcp,2,39,105,0,1
23730,hcp,2,39,106,0,1
23731,hcp,2,39,107,0,1
23732,hcp,2,39,108,0,1
23733,hcp,2,39,109,0,1
23734,hcp,2,39,110,0,1
23735,hcp,2,39,111,0,1
23736,hcp,2,39,112,0,1
23737,hcp,2,39,113,0,1
23738,hcp,2,39,114,1,1
23739,hcp,2,39,115,0,1
23740,hcp,2,39,116,0,1
23741,hcp,2,39,117,0,1
23742,hcp,2,39,118,0,1
23743,hcp,2,39,119,0,1
23744,hcp,2,39,120,0,1
23745,hcp,2,39,121,0,1
23746,hcp,2,39,122,0,1
23747,hcp,2,39,123,0,1
23748,hcp,2,39,124,0,1
23749,hcp,2,39,125,0,1
23750,hcp,2,39,126,0,1
23751,hcp,2,39,127,0,1
23752,hcp,2,39,128,0,1
23753,hcp,2,39,129,0,1
23754,hcp,2,39,130,0,1
23755,hcp,2,39,131,0,1
23756,hcp,2,39,132,0,1
23757,hcp,2,39,133,0,1
23758,hcp,2,39,134,0,1
23759,hcp,2,39,135,0,1
23760,hcp,2,39,136,0,1
23761,hcp,2,39,137,0,1
23762,hcp,2,39,138,0,1
23763,hcp,2,39,139,0,1
23764,hcp,2,39,140,0,1
23765,hcp,2,39,141,0,1
23766,hcp,2,39,142,0,1
23767,hcp,2,39,143,0,1
23768,hcp,2,39,144,0,1
23769,hcp,2,39,145,0,1
23770,hcp,2,39,146,0,1
23771,hcp,2,39,147,0,1
23772,hcp,2,39,148,0,1
23773,hcp,2,39,149,0,1
23774,hcp,2,39,150,0,1
23775,hcp,2,39,151,0,1
23776,hcp,2,39,152,0,1
23777,hcp,2,39,153,0,1
23778,hcp,2,39,154,0,1
23779,hcp,2,39,155,0,1
23780,hcp,2,39,156,0,1
23781,hcp,2,39,157,0,1
23782,hcp,2,39,158,0,1
23783,hcp,2,39,159,0,1
23784,hcp,2,39,160,0,1
23785,hcp,2,39,161,0,1
23786,hcp,2,39,162,0,1
23787,hcp,2,39,163,0,1
23788,hcp,2,39,164,0,1
23789,hcp,2,39,165,0,1
23790,hcp,2,39,166,0,1
23791,hcp,2,39,167,0,1
23792,hcp,2,39,168,0,1
23793,hcp,2,39,169,0,1
23794,hcp,2,39,170,0,1
23795,hcp,2,39,171,0,1
23796,hcp,2,39,172,0,1
23797,hcp,2,39,173,0,1
23798,hcp,2,39,174,0,1
23799,hcp,2,39,175,0,1
23800,hcp,2,39,176,0,1
23801,hcp,2,39,177,0,1
23802,hcp,2,39,178,0,1
23803,hcp,2,39,179,0,1
23804,hcp,2,39,180,0,1
23805,hcp,2,39,181,0,1
23806,hcp,2,39,182,0,1
23807,hcp,2,39,183,0,1
23808,hcp,2,39,184,0,1
23809,hcp,2,39,185,0,1
23810,hcp,2,39,186,0,1
23811,hcp,2,39,187,0,1
23812,hcp,2,39,188,0,1
23813,hcp,2,39,189,0,1
23814,hcp,2,39,190,0,1
23815,hcp,2,39,191,0,1
23816,hcp,2,39,192,0,1
23817,hcp,2,39,193,0,1
23818,hcp,2,39,194,0,1
23819,hcp,2,39,195,0,1
23820,hcp,2,39,196,0,1
23821,hcp,2,39,197,0,1
23822,hcp,2,39,198,0,1
23823,hcp,2,39,199,0,1
23824,hcp,2,39,200,0,1
23825,hcp,2,39,201,0,1
23826,hcp,2,39,202,0,1
23827,hcp,2,39,203,0,1
23828,hcp,2,39,204,0,1
23829,hcp,2,39,205,0,1
23830,hcp,2,39,206,0,1
23831,hcp,2,39,207,0,1
23832,hcp,2,39,208,0,1
23833,hcp,2,39,209,0,1
23834,hcp,2,39,210,0,1
23835,hcp,2,39,211,0,1
23836,hcp,2,39,212,0,1
23837,hcp,2,39,213,0,1
23838,hcp,2,39,214,0,1
23839,hcp,2,39,215,0,1
23840,hcp,2,39,216,0,1
23841,hcp,2,39,217,0,1
23842,hcp,2,39,218,0,1
23843,hcp,2,39,219,0,1
23844,hcp,2,39,220,0,1
23845,hcp,2,39,221,0,1
23846,hcp,2,39,222,0,1
23847,hcp,2,39,223,0,1
23848,hcp,2,39,224,0,1
23849,hcp,2,39,225,0,1
23850,hcp,2,39,226,0,1
23851,hcp,2,39,227,0,1
23852,hcp,2,39,228,0,1
23853,hcp,2,39,229,0,1
23854,hcp,2,39,230,0,1
23855,hcp,2,39,231,0,1
23856,hcp,2,39,232,0,1
23857,hcp,2,39,233,0,1
23858,hcp,2,39,234,0,1
23859,hcp,2,39,235,0,1
23860,hcp,2,39,236,0,1
23861,hcp,2,39,237,0,1
23862,hcp,2,39,238,0,1
23863,hcp,2,39,239,0,1
23864,hcp,2,39,240,0,1
23865,hcp,2,39,241,0,1
23866,hcp,2,39,242,0,1
23867,hcp,2,39,243,0,1
23868,hcp,2,39,244,0,1
23869,hcp,2,39,245,0,1
23870,hcp,2,39,246,0,1
23871,hcp,2,39,247,0,1
23872,hcp,2,39,248,0,1
23873,hcp,2,39,249,0,1
23874,hcp,2,39,250,0,1
23875,hcp,2,40,1,0,6
23876,hcp,2,40,2,0,6
23877,hcp,2,40,3,0,6
23878,hcp,2,40,4,0,6
23879,hcp,2,40,5,0,6
23880,hcp,2,40,6,0,6
23881,hcp,2,40,7,0,6
23882,hcp,2,40,8,0,6
23883,hcp,2,40,9,0,6
23884,hcp,2,40,10,0,6
23885,hcp,2,40,11,0,6
23886,hcp,2,40,12,1,6
23887,hcp,2,40,13,0,6
23888,hcp,2,40,14,0,6
23889,hcp,2,40,15,0,6
23890,hcp,2,40,16,0,6
23891,hcp,2,40,17,0,6
23892,hcp,2,40,18,1,6
23893,hcp,2,40,19,0,6
